"!!id","!!type","materiale del manufatto","dimensioni alzata","spessore minimo","numero rampe","stile dell'arco","zoom","nome del ponte","materiale spallette","luce effettiva","decorazioni","larghezza minima gradini","superficie calpestabile rampe","superficie sommità","ID del segmento","numero campate","accessibile handicappati","nome del rio","ragione giuridica","n° gradini nord","materiale pav sommità","larghezza media spallette","ID","materiale alzata","intonaco arco","corrimano","anno di costruzione","Y","X","note","freccia","tipologia spallette","larghezza navigabile","franco","dimensioni pedata","lettera civico","intonaco spallette","civico","altezza media spallette","rapporto luce/freccia","n° zucchetta","materiale pedata","n° gradini sud","foto","data ultimo restauro","jobs","jobItems"
"BRAGA","ponti","conglomerato cementizio armato","0.12","0.38","2","Sesto Ribassato","56.9754217953774","Ponte di via Bragadin","metallo","8.2","","3","18.2","8.9","LEPA02","1","no","Canale di Via Lepanto","privata","8","conglomerato cementizio","0.04","BRAGA","conglomerato cementizio","no","no","0","5032248.9517926","2314203.54632144","","2.4","vuoto geometrico","8.2","2.4","0.41","A","no","24","1.02","3.42","0","conglomerato cementizio","8","529","","[00371, PA506]","[]"
"CONTAR","ponti","conglomerato cementizio armato","0.12","0.27","2","A tutto Sesto","50.0000000000374","Ponte di Via Contarini","metallo","7.9","Uno scudo sul lato ovest ed uno sul lato est","2","11.3","7","LEPA03","1","no","Canale di Via Lepanto","pubblica","7","conglomerato cementizio","0.06","CONTAR","conglomerato cementizio","no","no","0","5032063.35357931","2314070.79857225","","2.5","vuoto geometrico","7.9","2.5","0.43","","no","0","0.89","3.16","0","conglomerato cementizio","7","530","","[00371, PA506]","[]"
"MARC","ponti","muratura e pietra calcarea","0","0.39","2","Sesto Ribassato","49.9999999998588","Ponte di Via Marcello","muratura","8.49","scudo con leone","6.32","0","76.03","LEPA03","1","si","Canale di Via Lepanto","non definita","0","conglomerato bituminoso","0.23","MARC","non rilevato","no","no","0","5031811.046797","2314094.30033007","non tabulato materiale spallette muratura e pietra calcarea","1.93","misto","8.36","2.38","0","","no","0","1.02","4.4","0","non rilevato","0","539","","[00371, PA506]","[]"
"GALLO","ponti","muratura e pietra calcarea","0","0.63","2","Sesto Ribassato","50.0000000001748","Ponte di Via Gallo","metallo e pietra calcarea","6.03","","6.69","0","94.3","LEPA01","1","si","Canale di Via Lepanto","pubblica","0","conglomerato bituminoso","0.03","GALLO","non rilevato","no","no","0","5032556.79905691","2314032.14848837","luce effettiva e freccia sono state misurate nel prospetto sud-est","1.94","vuoto geometrico","4.98","2.42","0","","no","0","0.96","3.11","0","non rilevato","0","540","","[00371, 00379, 00486, PA485, PA488]","[]"
"ELIS","ponti","muratura e pietra calcarea","0","0.74","2","Sesto Ribassato","50.0000000001256","Ponte di Santa Maria Elisabetta","metallo e pietra calcarea","11.5","","13","0","165","ROVI01","1","no","Canale di Via Rovigno","pubblica","0","conglomerato bituminoso","0.04","ELIS","non rilevato","no","no","0","5032829.30237975","2314420.70263589","","2.3","vuoto decorato","11.5","2.78","0","","no","0","1","5","0","non rilevato","0","567","","[00371, 00379]","[]"
"SNIC","ponti","muratura e pietra calcarea","0","0.76","2","Sesto Ribassato","49.999999999803","Ponte di S. Nicolò","metallo e pietra calcarea","8","bugna","8.53","0","176.4","ROVI01","1","si","Canale di Via Rovigno","non definita","0","conglomerato bituminoso","0.03","SNIC","non rilevato","no","no","0","5033194.54981642","2314744.853721","","1.87","vuoto geometrico","7.76","2.39","0","","no","0","1.05","4.28","0","non rilevato","0","542","","[00371, 00379]","[]"
"TASS","ponti","muratura e pietra calcarea","0","0.75","0","Sesto Ribassato","50.0000000002591","Ponte Tasso","pietra calcarea","7.9","","0","0","312.22","TASS01","1","no","Canaletta di Via Tasso","pubblica","0","conglomerato bituminoso","0.25","TASS","non rilevato","no","no","0","5029850.45262768","2312814.35337549","","2","vuoto decorato","7.8","2.5","0","","no","0","1.05","3.95","0","non rilevato","0","571","","[]","[]"
"ONGA","ponti","muratura e pietra calcarea","0","0.63","2","Sesto Ribassato","50.000000000157","Ponte Ongania","metallo e pietra calcarea","7.66","Mascherone con leone sulla chiave da ambo i lati.","13.44","0","311.11","ONGA01","1","no","Canaletta di Via Ongania","non definita","0","conglomerato bituminoso","0.025","ONGA","non rilevato","si","no","0","5030363.48475027","2313123.80143126","","2.11","vuoto geometrico","7.66","2.11","0","","no","0","0.92","3.63","0","non rilevato","0","543","","[PA524]","[]"
"DIEDO2","ponti","conglomerato cementizio armato","0","0.12","2","Sesto Ribassato","50.0000000000913","Ponte di Via Diedo","metallo","12.5","Uno scudo sulla facciata est e uno sulla facciata","0","0","40.5","CDIE01","1","si","Canaletta di Via Diedo","pubblica","0","conglomerato cementizio","0.03","DIEDO2","non rilevato","no","no","0","5030979.19928437","2313304.94638233","Ex-ponte stradale. Distacco del copriferro nell'intradosso dell'arco. Parte di parapetto transennata.","1","vuoto decorato","12.5","1.88","0","","no","0","1.02","12.5","0","non rilevato","0","533","","[]","[]"
"ANAFE","ponti","conglomerato cementizio armato","0","0.12","2","Sesto Ribassato","49.9999999999405","Ponte di Via Anafesto","metallo","13.1","Uno scudo a ovest. Uno scudo a est con leone di S.","0","0","44.9","CANT01","1","si","Canaletta S.Antonio","pubblica","0","conglomerato cementizio","0.03","ANAFE","non rilevato","no","no","0","5031215.29884282","2313436.60570273","Ex ponte stradale. Distacco del copriferro nell'intradosso dell'arco.","1.2","vuoto decorato","13.1","2.12","0","","no","0","1.02","10.92","0","non rilevato","0","532","","[]","[]"
"LEPAN","ponti","conglomerato cementizio armato","0.16","0.27","2","Policentrico","49.9999999999938","Ponte di Via Lepanto","metallo","8","","2","6.1","12.4","LEPA01","1","no","Canale di Via Lepanto","pubblica","6","conglomerato cementizio","0.06","LEPAN","conglomerato cementizio","no","no","0","5032296.35366867","2314208.18902299","","2.4","vuoto geometrico","8","2.4","0.31","","no","0","0.99","3.33","0","conglomerato cementizio","6","528","","[00371, 00379]","[00379PT0004]"
"DANDO","ponti","muratura e pietra calcarea","0","0.6","2","Sesto Ribassato","50.0000000001112","Ponte di Via Dandolo","metallo e pietra calcarea","7.33","scudo con leone","7.83","0","84.26","LEPA01","1","si","Canale di Via Lepanto","non definita","0","conglomerato bituminoso","0.025","DANDO","non rilevato","no","no","0","5032426.87131227","2314221.82004239","Larghezza totale della rampa: 9.23m; dato 7.83m misurato in corrispondenza di un parapetto aggiuntivo sul marciapiede.","2.04","vuoto geometrico","7.28","2.6","0","","no","0","0.97","3.59","0","non rilevato","0","544","","[00371, 00379]","[00379PT0003]"
"ZENOLI","ponti","legno","","0.26","2","a cavallette","49.9999999997574","Ponte di Via Zeno","legno","8","","0","","15.5","ROVI01","3","si","Canale di Via Rovigno","pubblica","0","legno","0.08","ZENOLI","legno","no","no","0","5032755.53501538","2314515.04776216","Ponte senza scalini. Presenza di reti tecnologiche (linee elettriche, condutture idrauliche e gasdotto) ai lati est ed ovest. Presenza di piloni in cemento.","2.7","vuoto geometrico","8","2.7","","","no","0","0.9","2.96","0","non rilevato","0","526","","[00371, 00379, PA524]","[]"
"ZARA","ponti","conglomerato cementizio armato","0","0.53","2","a cavallette","49.9999999998566","Ponte di Via Zara","metallo","15.53","","7.63","0","119.41","ROVI01","3","si","Canale di Via Rovigno","non definita","0","conglomerato bituminoso","0.04","ZARA","non rilevato","no","no","0","5032705.38360582","2314579.44257826","","0.55","vuoto geometrico","14.44","2.6","0","","no","0","1.11","28.24","0","non rilevato","0","545","","[00371, 00379, PA524]","[]"
"CIPRO","ponti","legno","0","0.38","2","Piano","50.0000000000432","Ponte di Via Cipro","legno","15","","0","0","16.3","ROVI01","3","si","Canale di Via Rovigno","pubblica","0","legno","0.12","CIPRO","non rilevato","no","si","0","5032763.42366413","2314724.62571714","","0","vuoto geometrico","5.5","2.33","0","","no","0","1","","0","non rilevato","0","534","1/1/1999 1:01:00 AM","[00371, 00379, PA524]","[00379PT0002]"
"ROVI","ponti","conglomerato cementizio armato","0","0.63","1","Piano","50.0000000002798","Ponte di Via Rovigno","metallo","12.57","","5.13","0","84.76","ROVI01","1","si","Canale di Via Rovigno","non definita","0","conglomerato bituminoso","0.04","ROVI","non rilevato","no","no","0","5032850.36877128","2314781.25258378","","0","vuoto geometrico","10.22","2.11","0","","no","0","1.02","","0","non rilevato","0","546","","[00371, 00379, PA524]","[]"
"DUOD","ponti","conglomerato cementizio armato","0","0.53","1","Piano","49.9999999996479","Ponte di Via Duodo","metallo","10.91","","7.1","0","115.37","ROVI01","1","si","Canale di Via Rovigno","non definita","0","conglomerato bituminoso","0.04","DUOD","non rilevato","no","no","0","5032948.48196545","2314846.46377665","","0","vuoto geometrico","7.83","3.02","0","","no","0","0.99","","0","non rilevato","0","547","","[00371, 00379, PA524]","[00379PT0001]"
"FUOC","ponti","muratura e pietra calcarea","0","1.01","2","Sesto Ribassato","49.9999999998634","Ponte dei Vigili del fuoco","muratura","8.44","Scudi ducali e leone","5.58","0","905.02","FUOC01","1","si","Canale dei Vigili del fuoco","non definita","0","conglomerato bituminoso","0.49","FUOC","non rilevato","no","no","0","5033789.53790076","2315023.2134865","","2.92","pieno","7.67","4.43","0","","no","0","1.5","2.89","0","non rilevato","0","548","","[]","[]"
"ALBE","ponti","muratura e pietra calcarea","0","0.62","2","Sesto Ribassato","50.0000000000109","Ponte di Via Alberoni","metallo e pietra calcarea","7.91","","8.83","0","166.31","MALA02","1","no","Canale di Malamocco","non definita","0","conglomerato bituminoso","0.025","ALBE","non rilevato","si","no","0","5027625.35376544","2311468.99731787","","2.12","vuoto geometrico","7.91","2.5","0","","no","0","1.01","3.73","0","non rilevato","0","549","","[]","[]"
"MALA","ponti","muratura e pietra calcarea","0","0.57","2","Sesto Ribassato","49.9999999999985","Ponte di Via Malamocco","metallo e pietra calcarea","8.05","","0.946","0","227.44","MALA01","1","no","Canale di Malamocco","non definita","0","conglomerato bituminoso","0.025","MALA","non rilevato","si","no","0","5027867.75224494","2311473.15341805","","2.16","vuoto geometrico","8.05","2.11","0","","no","0","1","3.73","0","non rilevato","0","550","","[]","[]"
"MBORGO","ponti","muratura","0","0.48","2","Sesto Acuto","49.9999999996113","Ponte Del Borgo di Malamocco","muratura","6.9","","0","0","19.7","MALA01","1","si","Canale di Malamocco","pubblica","0","trachite","0.24","MBORGO","non rilevato","si","no","0","5027798.70407222","2311788.75316246","","1.8","pieno","6.9","2.71","0","","si","0","0.93","3.83","0","non rilevato","0","535","","[]","[]"
"BASS","ponti","muratura e pietra calcarea","0","0.77","2","Sesto Ribassato","50.0000000003163","Ponte di Via Bassanello","metallo e pietra calcarea","8.52","","13.84","0","380.08","BASS01","1","no","Canale di Via Bassanello","non definita","0","conglomerato bituminoso","0.025","BASS","non rilevato","si","no","0","5028082.49546152","2311675.25204187","","2.62","vuoto geometrico","8.52","2.62","0","","no","0","0.98","3.25","0","non rilevato","0","551","","[]","[]"
"TEOD","ponti","legno","0","0.46","2","Sesto Ribassato","49.9999999997054","Ponte di Via Doge Teodato","legno","8.07","","3.89","0","33.69","BEAT01","1","no","Canale di Via Doge Beato","non definita","0","legno","0.08","TEOD","non rilevato","no","no","0","5027543.69775232","2311526.39933037","","0.11","vuoto geometrico","7.6","2.15","0","","no","0","0.97","73.36","0","non rilevato","0","552","","[PA524]","[]"
"OBEL","ponti","muratura e pietra calcarea","0","0.49","2","Sesto Ribassato","50.0000000002486","Ponte di Via Doge Obelerio","muratura","3.51","","3.18","0","34.84","BEAT02","1","no","Canale di Via Doge Beato","non definita","0","conglomerato bituminoso","0.47","OBEL","non rilevato","no","no","0","5027461.03191217","2311538.51304343","","0.9","pieno","3.43","1.93","0","","no","0","0.97","3.9","0","non rilevato","0","553","","[]","[]"
"CIMMAL","ponti","legno e metallo","0","0.43","0","Piano","50.0000000001691","Ponte della Stada del Cimitero di Malamocco","legno e metallo","7.6","","3.64","0","28.24","TEOD01","1","no","Canale di Via Teodato","non definita","0","legno","0.03","CIMMAL","non rilevato","no","no","0","5027580.80139683","2311734.45173291","Impalcato e parapetti provvisori","0","vuoto geometrico","7.21","1.62","0","","no","0","0.93","","0","non rilevato","0","554","","[]","[]"
"FMAL","ponti","legno","0","0.24","2","Piano","50.0000000000153","Ponte del Forte Malamocco","legno","7.46","","3.09","0","22.39","BASS02","1","no","Canale di Via Bassanello","non definita","0","legno","0.09","FMAL","non rilevato","no","no","0","5027885.68917252","2311851.38328518","","0","vuoto geometrico","3.88","1.52","0","","no","0","0.89","","0","non rilevato","0","555","","[]","[]"
"DROMA","ponti","conglomerato cementizio armato","0","0.43","2","Piano","50.0000000003167","Ponte della Droma","metallo","5.85","","7.21","0","75.41","DROM01","1","no","Canale della Droma","non definita","0","conglomerato bituminoso","0.04","DROMA","non rilevato","no","no","0","5024980.17685849","2309793.46217914","","0","vuoto geometrico","5.26","2.89","0","","no","0","0.91","","0","non rilevato","0","556","","[PA524]","[]"
"FALB","ponti","conglomerato cementizio armato","0","0.82","2","Piano","49.9999999999402","Ponte del Forte Alberoni","metallo","45.24","","2.88","0","128.16","FALB01","15","no","Canale del Forte Alberoni","non definita","0","legno","0.04","FALB","non rilevato","no","no","0","5024812.51557723","2309733.39663419","","0","vuoto geometrico","2.62","1.2","0","","no","0","0.84","","0","non rilevato","0","557","","[PA524]","[]"
"PONLUN","ponti","legno","0","0.45","2","a cavallette","72.9881109674949","Ponte Lungo","legno","60.5","","0","0","28.3","","5","no","Canale del Cimitero","pubblica","0","legno","0.2","PONLUN","non rilevato","no","no","0","5040420.91201983","2317943.75614768","Larg navigabile ridotta da presenza di bricole.La misura è stata effettuata nella campata centrale (9,60m)","1.5","vuoto geometrico","8.2","2.85","0","","no","0","1.05","40.33","0","non rilevato","0","509","","[PA490]","[]"
"MAVA","ponti","legno","0.04","0.6","2","Sesto Ribassato","50.0000000001837","Ponte de S. Maria Assunta","legno","10.1","","3","36","12.3","MAVA01","1","si","Canale di Santa Maria di Valverde","pubblica","10","legno","0.016","MAVA","vuoto","no","no","0","5040401.80528383","2317851.44798682","Le rampe sono per metà scalini e per metà scivolo.","2.8","vuoto geometrico","10.1","2.8","0.6","","no","0","1","3.61","0","legno","10","510","","[]","[]"
"MAZZO","ponti","legno","0.15","0.3","2","a cavallette","49.9999999997038","Ponte Mazzo","legno","5.3","","2","18.4","11.9","CATM01","3","no","Canale di Santa Caterina","pubblica","14","legno","0.08","MAZZO","vuoto","no","no","0","5040224.53564838","2317298.99175716","Pali di fondazione erosi.","2.7","vuoto geometrico","5.3","2.7","0.4","","no","0","0.94","1.96","0","legno","14","512","","[]","[]"
"CATERI","ponti","legno","0.09","0.25","2","a cavallette","50.0000000001674","Ponte de S. Caterina","legno","5.9","","2","25.4","13.8","CATM01","4","no","Canale di Santa Caterina","pubblica","10","legno","0.14","CATERI","vuoto","no","no","0","5040027.50939706","2317239.28080032","Foto B7 danno.","1.9","vuoto geometrico","5.9","1.9","0.58","","no","0","0.85","3.11","0","legno","15","513","","[]","[]"
"STAMAR","ponti","conglomerato cementizio armato","0","1.17","2","Piano","49.9999999997653","Ponte Interno alla Stazione Marittima","metallo","14.31","","14.62","0","236.35","NICO02","1","si","Rio de S. Nicolò dei Mendicoli","pubblica","0","conglomerato bituminoso","0.04","STAMAR","non rilevato","no","no","0","5034394.19432902","2310031.42365535","Ponte stradale privo di parapetto nel lato sud: dati parapetto relativi a quello esistente","0","vuoto geometrico","10.86","1.18","0","","no","0","1","","367","non rilevato","0","367","","[232/1, 00517, II500]","[]"
"SERENE","ponti","legno lamellare","0.17","1.1","2","Sesto Ribassato","59.7357556327816","Ponte Serenella","legno","28.4","","4","39.4","116.3","CSER01","1","si","Canale Serenella","pubblica","15","legno","0.35","SERENE","pietra calcarea","no","no","0","5036918.14200786","2312612.47729113","Due cabine elettriche sotto le rampe a nord e a sud. Tre lampioni. Servoscala elettrico per disabili.","3.9","pieno","28.4","3.9","0.35","","no","0","1.1","7.28","0","trachite","15","525","","[00230, 00232, 00433]","[]"
